is_explicit,duration_ms,duration_ms,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,duration_ms,time_signature
False,170293,170293,78,0.66,0.748,2,-11.206,1,0.0284,0.0993,0.00585,0.283,0.972,143.549,170293,170293,4
False,181133,181133,77,0.657,0.435,10,-15.707,1,0.0552,0.739,0.0,0.167,0.771,135.975,181133,181133,4
False,213266,213267,81,0.749,0.748,2,-7.011,1,0.0323,0.295,0.000443,0.469,0.827,137.547,213266,213267,4
False,208600,208600,77,0.763,0.777,5,-6.932,0,0.0364,0.281,0.79,0.134,0.929,124.431,208600,208600,4
False,193346,193347,78,0.671,0.71,9,-7.724,1,0.0356,0.0393,1.12e-05,0.0387,0.834,118.745,193346,193347,4
False,190160,190160,76,0.462,0.395,9,-9.376,1,0.0264,0.758,0.0,0.121,0.625,82.259,190160,190160,4
False,235440,235440,76,0.621,0.8,4,-7.284,0,0.0344,0.0263,1.51e-05,0.0591,0.968,149.91,235440,235440,4
False,174760,174760,76,0.568,0.824,9,-4.613,1,0.0299,0.403,0.0,0.0855,0.753,108.625,174760,174760,4
False,266720,266720,76,0.445,0.706,8,-9.803,1,0.0461,0.234,0.000252,0.205,0.768,80.823,266720,266720,4
False,174826,174827,76,0.755,0.876,0,-8.867,1,0.0362,0.357,5.17e-06,0.22,0.954,102.762,174826,174827,4
False,168960,168960,77,0.445,0.949,2,-4.682,1,0.0471,0.395,8.18e-06,0.0902,0.653,147.604,168960,168960,4
False,244920,244920,75,0.791,0.733,5,-5.465,1,0.0633,0.523,0.0016,0.167,0.962,105.853,244920,244920,4
False,331333,331333,74,0.715,0.689,2,-8.065,0,0.029,0.0143,0.000192,0.111,0.852,111.504,331333,331333,4
False,197935,197936,74,0.621,0.764,2,-8.702,1,0.0578,0.146,4.97e-05,0.161,0.745,102.288,197935,197936,4
False,232760,232760,74,0.588,0.568,6,-9.766,1,0.0672,0.16,0.0,0.0792,0.952,106.938,232760,232760,4
False,170173,170173,72,0.565,0.645,0,-12.923,1,0.0484,0.0552,2.84e-06,0.151,0.836,99.3,170173,170173,4
False,330643,330643,72,0.787,0.472,2,-12.824,1,0.0832,0.221,0.000336,0.153,0.824,120.059,330643,330643,4
False,274000,274000,72,0.729,0.78,5,-7.604,1,0.0631,0.114,0.106,0.0759,0.795,111.833,274000,274000,4
False,248360,248360,72,0.653,0.652,7,-9.304,0,0.0427,0.13,1.58e-05,0.202,0.846,115.388,248360,248360,4
False,179466,179467,72,0.698,0.675,7,-10.742,1,0.04,0.709,0.0,0.0782,0.853,148.063,179466,179467,4
False,261266,261267,72,0.729,0.851,7,-7.033,1,0.0362,0.13,0.000912,0.443,0.741,115.118,261266,261267,4
False,190058,190058,71,0.372,0.642,11,-11.955,1,0.0594,0.0947,0.0,0.117,0.705,198.731,190058,190058,4
False,178400,178400,71,0.743,0.572,0,-9.627,1,0.0493,0.186,1.44e-05,0.163,0.675,122.658,178400,178400,4
False,239611,239611,71,0.758,0.683,7,-11.521,1,0.0314,0.135,0.000227,0.345,0.924,129.251,239611,239611,4
False,228666,228667,70,0.633,0.934,0,-3.594,1,0.0344,0.219,0.00021,0.0592,0.963,128.606,228666,228667,4
False,295466,295466,70,0.513,0.979,0,-6.362,1,0.0425,0.0195,0.0951,0.0906,0.94,152.875,295466,295466,4
False,198760,198760,70,0.679,0.553,3,-14.687,1,0.0316,0.0611,7.16e-06,0.139,0.946,109.071,198760,198760,4
False,303333,303333,70,0.665,0.532,2,-10.793,1,0.0277,0.0889,0.0109,0.296,0.81,117.955,303333,303333,4
False,174866,174867,70,0.572,0.786,8,-8.469,1,0.0642,0.519,0.00093,0.11,0.952,188.115,174866,174867,4
False,220733,220733,70,0.694,0.719,6,-12.734,0,0.048,0.47,0.00121,0.44,0.972,126.212,220733,220733,4
False,307946,307947,70,0.836,0.626,9,-10.143,0,0.0335,0.0943,0.742,0.153,0.898,114.657,307946,307947,4
False,199706,199707,69,0.402,0.643,5,-8.749,1,0.0317,0.24,3.91e-05,0.118,0.525,150.086,199706,199707,4
False,202733,202733,69,0.855,0.691,2,-6.51,1,0.0514,0.144,0.0,0.36,0.647,121.472,202733,202733,4
False,180493,180493,69,0.843,0.48,11,-11.574,0,0.0492,0.28,0.000782,0.108,0.762,101.993,180493,180493,4
False,174146,174147,68,0.51,0.876,2,-9.101,1,0.161,0.212,0.0,0.248,0.624,119.702,174146,174147,4
False,252373,252373,68,0.821,0.721,10,-10.401,0,0.0515,0.0816,7.37e-06,0.0664,0.885,105.866,252373,252373,4
False,515866,515867,68,0.526,0.509,7,-10.893,1,0.0628,0.6,0.0,0.144,0.497,138.318,515866,515867,4
False,276080,276080,68,0.746,0.76,2,-6.009,0,0.105,0.0342,2.18e-05,0.31,0.902,128.976,276080,276080,4
False,253800,253800,68,0.675,0.61,1,-13.811,1,0.085,0.0852,0.0188,0.159,0.344,131.037,253800,253800,4
False,252186,252187,67,0.726,0.696,4,-8.017,1,0.0333,0.00114,0.0771,0.0563,0.41,114.691,252186,252187,4
False,170160,170160,67,0.676,0.692,9,-13.093,1,0.052,0.668,0.00915,0.13,0.799,102.516,170160,170160,4
False,186533,186533,66,0.808,0.85,5,-8.772,1,0.0868,0.115,0.000109,0.316,0.717,106.855,186533,186533,4
False,192266,192267,65,0.692,0.653,5,-5.715,1,0.0392,0.49,0.00656,0.455,0.901,148.017,192266,192267,4
False,175866,175867,65,0.589,0.501,0,-11.665,1,0.031,0.168,0.0,0.0741,0.969,131.064,175866,175867,4
False,317788,317789,65,0.691,0.551,11,-12.15,0,0.0503,0.0747,0.104,0.034,0.938,116.519,317788,317789,4
False,172733,172733,65,0.664,0.547,9,-11.594,1,0.0281,0.139,1.79e-06,0.239,0.964,132.943,172733,172733,4
False,400115,400116,65,0.629,0.851,5,-11.182,0,0.0294,0.0309,0.303,0.0947,0.961,130.7,400115,400116,4
False,200266,200267,65,0.59,0.671,1,-12.484,1,0.154,0.0939,0.0,0.248,0.736,109.333,200266,200267,4
False,213200,213200,65,0.719,0.732,1,-9.227,0,0.0408,0.319,6.51e-06,0.0745,0.96,123.569,213200,213200,4
False,237066,237066,65,0.778,0.441,7,-15.259,1,0.0314,0.22,0.000652,0.171,0.944,116.918,237066,237066,4
False,239213,239213,64,0.571,0.818,0,-8.277,1,0.0337,0.00706,0.000181,0.0877,0.773,141.464,239213,239213,4
False,205346,205347,64,0.305,0.849,9,-4.892,1,0.0999,0.548,0.000134,0.0995,0.555,134.287,205346,205347,4
False,149373,149373,75,0.55,0.854,3,-5.968,1,0.036,0.661,0.0,0.112,0.965,159.231,149373,149373,4
False,140120,140120,58,0.535,0.797,3,-7.533,1,0.0459,0.48,3.42e-05,0.141,0.613,148.835,140120,140120,4
False,141600,141600,85,0.508,0.774,2,-5.973,1,0.0321,0.0586,4.87e-06,0.063,0.942,178.946,141600,141600,4
False,141693,141693,70,0.52,0.829,0,-6.228,1,0.0806,0.386,6.2e-05,0.227,0.744,147.997,141693,141693,4
False,123520,123520,59,0.709,0.62,2,-9.382,1,0.034,0.318,0.0,0.0426,0.936,93.723,123520,123520,4
False,180133,180133,81,0.64,0.664,0,-4.73,1,0.0289,0.196,0.0,0.31,0.879,134.002,180133,180133,4
False,160280,160280,79,0.667,0.599,0,-8.894,1,0.0291,0.245,0.0,0.107,0.971,127.935,160280,160280,4
False,147600,147600,79,0.805,0.558,0,-5.226,1,0.041,0.164,2.2e-05,0.0546,0.965,114.95,147600,147600,4
False,187213,187213,79,0.699,0.641,2,-7.564,1,0.0289,0.13,0.000218,0.0601,0.728,120.745,187213,187213,4
False,155226,155227,80,0.482,0.849,2,-9.198,1,0.0452,0.641,7.74e-06,0.0414,0.937,124.631,155226,155227,4
False,119800,119800,78,0.476,0.722,0,-10.017,1,0.0646,0.598,0.0,0.184,0.909,92.966,119800,119800,4
False,160906,160907,77,0.512,0.771,4,-7.006,1,0.0402,0.168,0.0,0.0895,0.803,129.639,160906,160907,4
False,167373,167373,77,0.526,0.775,0,-6.05,1,0.0352,0.707,2.05e-05,0.217,0.962,80.106,167373,167373,4
False,169800,169800,77,0.524,0.519,6,-11.903,1,0.043,0.195,0.0,0.523,0.847,110.121,169800,169800,4
False,139560,139560,75,0.534,0.725,6,-7.576,0,0.0332,0.188,0.0,0.0994,0.763,95.003,139560,139560,4
False,155706,155707,74,0.803,0.338,6,-14.029,1,0.0349,0.196,0.038,0.097,0.912,106.841,155706,155707,4
False,170813,170813,73,0.533,0.905,2,-5.27,1,0.0754,0.00876,0.578,0.0698,0.486,108.9,170813,170813,4
False,167213,167213,73,0.757,0.725,2,-7.259,1,0.0275,0.399,0.0,0.108,0.965,122.439,167213,167213,4
False,119880,119880,73,0.598,0.571,8,-12.616,0,0.139,0.704,0.0,0.513,0.962,173.141,119880,119880,4
False,165800,165800,73,0.613,0.487,7,-8.781,1,0.0935,0.412,1.02e-05,0.286,0.699,143.332,165800,165800,4
False,127853,127853,73,0.416,0.563,1,-8.724,0,0.0298,0.207,0.0,0.343,0.9,77.56,127853,127853,4
False,429760,429760,72,0.413,0.725,3,-5.787,0,0.0324,0.369,2.16e-05,0.0905,0.44,124.618,429760,429760,4
False,158040,158040,72,0.595,0.643,5,-9.275,1,0.0365,0.76,0.0,0.538,0.73,135.633,158040,158040,4
False,158426,158427,72,0.659,0.585,7,-8.189,1,0.0288,0.623,0.000213,0.348,0.784,104.111,158426,158427,4
False,169746,169747,71,0.471,0.585,1,-6.105,1,0.0822,0.786,0.0,0.811,0.655,150.719,169746,169747,4
False,141000,141000,71,0.666,0.55,10,-8.672,1,0.0612,0.573,1.84e-06,0.122,0.961,95.552,141000,141000,4
False,271573,271573,71,0.64,0.651,4,-14.981,0,0.0517,0.142,0.28,0.0341,0.801,111.676,271573,271573,4
False,154200,154200,71,0.59,0.805,0,-6.481,1,0.0371,0.137,0.0,0.0996,0.797,138.514,154200,154200,4
False,125826,125827,71,0.553,0.738,0,-7.963,1,0.0457,0.213,0.0,0.339,0.759,138.602,125826,125827,4
False,142226,142227,70,0.563,0.915,7,-5.062,1,0.08,0.247,8.46e-05,0.0613,0.71,136.345,142226,142227,4
False,146973,146973,70,0.618,0.588,2,-11.624,1,0.0735,0.0128,0.0266,0.351,0.768,86.903,146973,146973,4
False,172733,172733,70,0.632,0.59,5,-10.206,1,0.0305,0.346,0.0,0.24,0.953,130.287,172733,172733,4
False,159000,159000,70,0.79,0.41,0,-13.241,1,0.0343,0.263,0.00314,0.174,0.815,112.345,159000,159000,4
False,139733,139733,70,0.687,0.63,6,-10.817,1,0.0389,0.251,0.0,0.221,0.926,110.051,139733,139733,4
False,148040,148040,69,0.785,0.776,2,-5.259,1,0.0312,0.729,0.0,0.181,0.967,121.505,148040,148040,4
False,172946,172947,69,0.596,0.793,5,-6.611,1,0.0421,0.586,1.86e-06,0.108,0.8,150.256,172946,172947,4
False,153333,153333,68,0.566,0.49,0,-10.867,1,0.0414,0.791,1.42e-05,0.0919,0.847,134.934,153333,153333,4
False,171026,171027,68,0.678,0.544,4,-9.468,0,0.0326,0.668,9.62e-06,0.103,0.963,122.735,171026,171027,4
False,165226,165227,68,0.556,0.57,2,-9.472,1,0.0393,0.0118,0.000526,0.198,0.304,126.01,165226,165227,4
False,160306,160307,68,0.423,0.681,10,-9.756,1,0.0398,0.0592,0.000177,0.0889,0.56,110.461,160306,160307,4
False,144146,144147,67,0.66,0.583,4,-7.361,1,0.0512,0.282,0.0,0.0553,0.941,125.44,144146,144147,4
False,140000,140000,67,0.692,0.501,9,-11.708,1,0.0625,0.368,0.0,0.0393,0.961,128.388,140000,140000,4
False,158200,158200,66,0.602,0.684,7,-8.021,1,0.029,0.103,0.0,0.175,0.961,133.0,158200,158200,4
False,143627,143627,66,0.515,0.623,9,-5.597,1,0.036,0.359,0.0,0.274,0.643,64.253,143627,143627,4
False,165381,165381,66,0.623,0.709,1,-9.818,0,0.0636,0.102,0.0,0.0967,0.948,122.394,165381,165381,4
False,172906,172907,67,0.612,0.444,0,-12.752,1,0.0293,0.531,0.0,0.126,0.503,114.961,172906,172907,4
False,221704,221704,66,0.594,0.889,5,-7.775,1,0.246,0.768,0.0,0.124,0.8,116.187,221704,221704,4
False,166026,166027,66,0.632,0.686,0,-6.116,0,0.0395,0.437,0.0,0.193,0.65,121.414,166026,166027,4
False,194520,194520,66,0.521,0.692,1,-7.377,0,0.0251,0.0976,0.0,0.187,0.432,107.704,194520,194520,4
False,163053,163053,66,0.514,0.624,0,-9.287,0,0.0842,0.513,0.00517,0.307,0.755,166.726,163053,163053,4
False,250000,250000,65,0.684,0.481,2,-12.59,1,0.0384,0.475,6.57e-05,0.118,0.784,115.078,250000,250000,4
False,166666,166667,65,0.636,0.684,3,-9.302,1,0.057,0.52,0.0015,0.534,0.881,132.509,166666,166667,4
False,141066,141067,64,0.59,0.659,5,-9.669,1,0.0697,0.104,6.56e-06,0.356,0.965,80.201,141066,141067,4
False,189840,189840,63,0.864,0.346,4,-12.918,1,0.0365,0.277,0.00521,0.0514,0.964,105.164,189840,189840,4
False,112520,112520,63,0.558,0.633,7,-3.265,1,0.0329,0.487,0.0,0.129,0.871,72.494,112520,112520,4
False,133893,133893,63,0.581,0.669,6,-3.659,1,0.0385,0.19,0.0,0.243,0.926,78.073,133893,133893,4
False,171373,171373,63,0.653,0.239,5,-18.54,0,0.0453,0.806,0.0146,0.132,0.765,80.392,171373,171373,4
False,171506,171507,65,0.375,0.448,9,-14.06,1,0.0264,0.106,5.55e-05,0.141,0.564,88.371,171506,171507,4
False,181640,181640,64,0.606,0.815,2,-9.377,0,0.0485,0.104,0.00566,0.0515,0.877,129.34,181640,181640,4
False,181066,181067,62,0.631,0.69,2,-6.676,1,0.0531,0.176,0.0,0.121,0.938,94.574,181066,181067,4
False,170626,170627,62,0.59,0.356,2,-14.656,0,0.0404,0.0651,0.0,0.167,0.375,129.639,170626,170627,4
False,139200,139200,62,0.743,0.799,8,-5.466,0,0.0375,0.699,0.0,0.0635,0.965,116.112,139200,139200,4
False,128199,128200,63,0.251,0.868,1,-2.685,1,0.128,0.488,7.34e-06,0.814,0.599,177.13,128199,128200,4
False,137133,137133,62,0.564,0.959,11,-13.125,0,0.0691,0.0146,0.638,0.208,0.834,101.239,137133,137133,4
False,177666,177667,62,0.523,0.48,3,-10.923,1,0.0492,0.214,0.0,0.0751,0.81,151.4,177666,177667,4
False,169293,169293,62,0.376,0.67,10,-9.273,1,0.0854,0.0727,2.52e-06,0.0718,0.837,185.503,169293,169293,4
False,96000,96000,61,0.675,0.64,7,-8.742,1,0.0544,0.652,0.0,0.461,0.965,119.7,96000,96000,4
False,187760,187760,61,0.725,0.327,0,-17.714,1,0.0387,0.113,0.326,0.214,0.688,110.438,187760,187760,4
False,145800,145800,61,0.661,0.311,4,-9.549,0,0.0701,0.458,0.0,0.233,0.702,132.008,145800,145800,4
False,165360,165360,60,0.632,0.368,7,-14.901,0,0.061,0.65,0.0,0.189,0.773,143.121,165360,165360,4
False,167160,167160,60,0.623,0.48,2,-13.215,1,0.0392,0.193,0.0,0.11,0.842,114.436,167160,167160,4
False,174133,174133,60,0.592,0.834,2,-11.565,1,0.0334,0.322,0.0,0.364,0.809,130.967,174133,174133,4
False,128173,128173,59,0.738,0.541,4,-9.508,1,0.09,0.292,1.15e-05,0.0861,0.925,127.942,128173,128173,4
False,174760,174760,59,0.304,0.77,9,-11.67,1,0.07,0.117,0.0,0.157,0.592,189.419,174760,174760,4
False,181800,181800,59,0.593,0.607,1,-9.886,1,0.0283,0.147,0.0,0.128,0.953,128.365,181800,181800,4
False,182666,182667,59,0.497,0.569,9,-10.632,1,0.0386,0.266,0.0,0.336,0.811,120.531,182666,182667,4
False,164546,164547,59,0.513,0.546,0,-15.672,1,0.0391,0.333,0.0,0.17,0.834,85.527,164546,164547,4
False,138546,138547,59,0.602,0.633,9,-9.756,1,0.0314,0.502,0.0,0.0614,0.931,98.995,138546,138547,4
False,149800,149800,59,0.487,0.441,1,-11.297,1,0.0722,0.761,0.0,0.15,0.604,82.707,149800,149800,4
False,314133,314133,58,0.362,0.398,8,-13.582,1,0.0465,0.737,0.0,0.282,0.5,151.186,314133,314133,4
False,231800,231800,58,0.765,0.516,7,-12.099,1,0.0334,0.167,0.0,0.0723,0.936,115.248,231800,231800,4
False,162866,162867,58,0.718,0.323,9,-15.533,1,0.0601,0.562,1.1e-06,0.0827,0.463,82.719,162866,162867,4
False,114986,114987,57,0.617,0.711,9,-6.433,1,0.0297,0.36,1.59e-06,0.0841,0.963,142.266,114986,114987,4
False,174400,174400,57,0.593,0.642,5,-9.894,0,0.0304,0.186,0.0,0.129,0.919,133.281,174400,174400,4
False,153626,153627,57,0.708,0.545,6,-7.376,1,0.0502,0.648,0.0,0.121,0.935,135.241,153626,153627,4
False,131880,131880,56,0.45,0.88,9,-7.913,1,0.0559,0.416,0.0,0.0797,0.838,123.918,131880,131880,4
False,140440,140440,56,0.515,0.496,4,-7.446,1,0.0324,0.265,0.0,0.182,0.651,153.582,140440,140440,4
False,222746,222747,56,0.731,0.837,9,-8.673,1,0.0477,0.000287,0.15,0.0978,0.832,135.603,222746,222747,4
False,146480,146480,70,0.647,0.582,10,-9.538,0,0.0755,0.41,1.93e-06,0.0715,0.915,167.396,146480,146480,4
False,111535,111536,70,0.533,0.729,7,-7.227,0,0.0714,0.563,0.0,0.159,0.884,78.67,111535,111536,4
False,150466,150467,51,0.671,0.679,5,-11.237,1,0.142,0.159,0.0,0.158,0.82,166.722,150466,150467,4
False,144226,144227,68,0.555,0.658,5,-3.866,1,0.0541,0.793,0.0,0.118,0.937,184.835,144226,144227,4
False,126960,126960,69,0.516,0.809,0,-6.419,1,0.0545,0.787,0.000331,0.303,0.939,75.099,126960,126960,4
False,169240,169240,60,0.664,0.66,5,-6.526,1,0.13,0.447,0.0,0.298,0.873,84.345,169240,169240,4
False,172480,172480,72,0.521,0.516,2,-7.456,0,0.0369,0.723,0.0,0.257,0.569,136.483,172480,172480,4
False,171466,171467,72,0.556,0.61,9,-4.729,1,0.213,0.833,2.22e-06,0.258,0.665,199.373,171466,171467,4
False,181626,181627,69,0.612,0.144,6,-12.204,0,0.0352,0.88,0.0,0.203,0.343,128.629,181626,181627,4
False,199093,199093,67,0.574,0.338,6,-11.376,1,0.042,0.845,0.0,0.165,0.493,67.008,199093,199093,4
False,183133,183133,67,0.797,0.105,1,-16.881,1,0.0969,0.885,0.000116,0.108,0.419,122.545,183133,183133,4
False,129893,129893,67,0.811,0.859,9,-6.317,1,0.168,0.205,3.73e-06,0.0761,0.784,90.686,129893,129893,4
False,155506,155507,69,0.696,0.547,5,-5.954,0,0.169,0.792,0.0,0.155,0.623,73.203,155506,155507,4
False,354533,354533,66,0.663,0.264,0,-14.571,1,0.0914,0.706,0.0,0.1,0.657,122.482,354533,354533,4
False,127426,127427,66,0.474,0.608,5,-5.139,1,0.0825,0.755,0.0,0.0928,0.888,184.694,127426,127427,4
False,321133,321133,66,0.598,0.735,2,-10.882,1,0.0973,0.44,0.000215,0.681,0.615,111.129,321133,321133,3
False,144600,144600,65,0.715,0.797,3,-10.154,1,0.193,0.837,0.0,0.209,0.841,92.739,144600,144600,4
False,177400,177400,67,0.577,0.306,9,-11.559,1,0.0427,0.383,0.0,0.18,0.568,125.166,177400,177400,4
False,119360,119360,65,0.714,0.886,11,-8.629,0,0.0554,0.116,0.184,0.18,0.954,156.351,119360,119360,4
False,135466,135467,64,0.728,0.734,11,-3.234,1,0.0318,0.63,3.56e-05,0.137,0.965,135.078,135466,135467,4
False,150133,150133,64,0.536,0.637,2,-7.774,1,0.0343,0.467,0.0,0.0838,0.798,115.24,150133,150133,4
False,168554,168554,64,0.754,0.54,5,-8.326,1,0.0266,0.687,7.51e-05,0.0868,0.79,101.738,168554,168554,4
False,158253,158253,64,0.555,0.377,1,-9.123,1,0.0295,0.671,0.0,0.128,0.619,78.986,158253,158253,4
False,184333,184333,64,0.549,0.529,3,-12.291,0,0.108,0.76,0.0,0.206,0.464,82.755,184333,184333,4
False,307053,307053,63,0.54,0.681,4,-5.44,1,0.0508,0.808,0.0,0.162,0.794,88.385,307053,307053,4
False,162106,162107,63,0.674,0.498,0,-10.07,1,0.13,0.512,2.05e-06,0.404,0.747,81.075,162106,162107,4
False,129132,129133,63,0.563,0.741,7,-11.947,1,0.0486,0.602,0.00251,0.325,0.967,164.15,129132,129133,4
False,158493,158493,62,0.656,0.813,5,-7.324,1,0.033,0.349,0.0,0.114,0.96,132.313,158493,158493,4
False,124586,124587,61,0.616,0.724,9,-8.101,1,0.042,0.788,3.16e-06,0.128,0.809,81.402,124586,124587,3
False,117080,117080,61,0.624,0.468,10,-12.162,1,0.132,0.881,6.35e-06,0.144,0.952,74.139,117080,117080,4
False,268560,268560,61,0.489,0.866,10,-7.433,1,0.0933,0.753,0.0,0.876,0.416,138.63,268560,268560,4
False,160226,160227,62,0.565,0.962,8,-2.981,1,0.064,0.437,0.0,0.056,0.906,148.808,160226,160227,4
False,150706,150706,61,0.526,0.774,5,-1.692,1,0.0459,0.715,0.0,0.437,0.715,131.715,150706,150706,4
False,152200,152200,61,0.486,0.501,4,-8.57,1,0.0326,0.767,7.6e-05,0.0679,0.942,122.894,152200,152200,4
False,118226,118227,61,0.627,0.7,3,-9.657,1,0.0522,0.121,0.0111,0.188,0.856,175.33,118226,118227,4
False,130533,130533,61,0.654,0.591,7,-6.267,0,0.123,0.573,0.00487,0.383,0.804,143.102,130533,130533,4
False,142453,142453,60,0.536,0.528,0,-8.608,0,0.301,0.704,1.96e-05,0.0873,0.928,177.019,142453,142453,4
False,131719,131720,61,0.645,0.943,0,-1.526,1,0.0393,0.385,0.0,0.37,0.965,147.768,131719,131720,4
False,150960,150960,60,0.676,0.424,9,-8.132,1,0.0329,0.947,0.000494,0.119,0.493,148.373,150960,150960,4
False,160080,160080,60,0.541,0.608,7,-13.083,1,0.106,0.298,0.0,0.234,0.938,171.992,160080,160080,4
False,150866,150867,59,0.407,0.826,8,-8.29,1,0.0495,0.693,1.57e-05,0.285,0.891,192.21,150866,150867,4
False,122893,122893,59,0.697,0.55,2,-11.496,1,0.179,0.856,3.44e-05,0.0907,0.844,84.802,122893,122893,4
False,159693,159693,59,0.703,0.649,8,-7.727,0,0.0312,0.397,0.0,0.209,0.862,122.719,159693,159693,4
False,194093,194093,59,0.395,0.375,5,-10.966,0,0.0381,0.555,0.0,0.576,0.775,178.105,194093,194093,4
False,141386,141387,58,0.506,0.699,10,-3.834,1,0.0348,0.569,0.0,0.158,0.901,103.463,141386,141387,4
False,134445,134446,58,0.548,0.673,4,-7.318,0,0.0364,0.448,8.53e-05,0.342,0.965,168.891,134445,134446,4
False,132970,132971,58,0.904,0.534,5,-9.003,1,0.0649,0.675,0.0,0.231,0.949,110.84,132970,132971,4
False,143826,143827,58,0.676,0.708,8,-12.115,0,0.0698,0.592,0.000307,0.166,0.919,143.669,143826,143827,4
False,116026,116027,58,0.641,0.834,7,-7.831,1,0.242,0.626,0.000534,0.131,0.849,120.948,116026,116027,4
False,127560,127560,59,0.696,0.21,4,-11.922,1,0.067,0.84,1.62e-06,0.107,0.717,93.543,127560,127560,4
False,128399,128400,59,0.603,0.44,2,-5.191,1,0.0489,0.756,0.0,0.728,0.525,123.146,128399,128400,4
False,172400,172400,58,0.377,0.626,0,-9.662,1,0.033,0.832,6.46e-05,0.188,0.678,161.468,172400,172400,4
False,145266,145267,58,0.489,0.806,3,-6.054,1,0.0858,0.841,2.96e-05,0.0687,0.944,172.269,145266,145267,4
False,143240,143240,58,0.756,0.768,0,-10.701,1,0.112,0.735,0.0,0.182,0.783,118.208,143240,143240,4
False,139666,139667,57,0.388,0.532,1,-8.685,1,0.102,0.51,3.06e-06,0.0974,0.845,173.586,139666,139667,4
False,133746,133747,57,0.609,0.794,3,-4.739,1,0.0389,0.734,6.18e-05,0.0479,0.968,136.036,133746,133747,4
False,109960,109960,57,0.566,0.711,0,-6.536,1,0.0335,0.611,6.59e-06,0.417,0.961,159.629,109960,109960,4
False,113200,113200,57,0.738,0.451,7,-12.949,1,0.146,0.572,0.0,0.175,0.793,128.853,113200,113200,4
False,141400,141400,56,0.895,0.636,5,-6.043,1,0.06,0.672,3.31e-06,0.0207,0.967,95.922,141400,141400,4
False,129333,129333,56,0.631,0.587,6,-11.402,1,0.042,0.536,0.29,0.333,0.664,152.851,129333,129333,4
False,162293,162293,55,0.566,0.534,5,-9.416,0,0.0409,0.713,0.0,0.0883,0.582,129.69,162293,162293,4
False,166132,166133,55,0.677,0.239,2,-12.161,0,0.0795,0.869,0.0,0.48,0.543,129.688,166132,166133,4
False,180746,180747,56,0.507,0.627,1,-7.838,1,0.0354,0.575,0.0,0.198,0.962,175.309,180746,180747,4
False,147828,147828,55,0.617,0.285,9,-13.657,1,0.053,0.812,0.0,0.069,0.626,108.512,147828,147828,4
False,166840,166840,55,0.663,0.758,10,-10.07,0,0.0571,0.272,0.0,0.319,0.814,157.198,166840,166840,4
False,144333,144333,55,0.551,0.552,9,-8.102,1,0.0565,0.754,1.29e-06,0.0951,0.926,168.709,144333,144333,4
False,283200,283200,55,0.525,0.403,8,-11.987,1,0.0945,0.597,0.0,0.0565,0.718,125.187,283200,283200,4
False,131200,131200,54,0.522,0.901,4,-8.559,1,0.0479,0.535,9.3e-06,0.176,0.916,166.885,131200,131200,4
False,122600,122600,53,0.607,0.477,9,-12.904,1,0.0333,0.708,0.0,0.253,0.887,136.614,122600,122600,4
False,126666,126667,53,0.65,0.89,9,-8.11,1,0.0553,0.611,0.056,0.0786,0.972,114.513,126666,126667,4
False,149013,149013,52,0.809,0.701,0,-12.484,1,0.0574,0.176,0.0,0.184,0.563,105.696,149013,149013,4
False,144533,144533,53,0.576,0.458,1,-10.341,1,0.0442,0.626,0.0,0.377,0.629,141.567,144533,144533,4
False,151773,151773,54,0.529,0.768,8,-6.201,1,0.0446,0.418,0.000947,0.0655,0.871,165.225,151773,151773,4
False,130320,130320,52,0.532,0.961,10,-4.056,1,0.0522,0.0519,0.905,0.0738,0.753,90.647,130320,130320,4
False,174293,174293,52,0.785,0.365,7,-9.963,1,0.0377,0.801,0.0,0.0662,0.913,141.167,174293,174293,4
False,138360,138360,50,0.57,0.408,7,-9.932,1,0.0295,0.341,0.0,0.549,0.96,143.249,138360,138360,4
False,142773,142773,50,0.799,0.475,9,-13.142,1,0.0413,0.835,0.0,0.275,0.92,95.966,142773,142773,4
False,153533,153533,48,0.388,0.434,7,-11.997,1,0.0354,0.789,0.954,0.728,0.873,206.313,153533,153533,4
